UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,FAXTELE,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID 
136765,"Ridge Career Center","7700 State Rd 544","Winter Haven","FL","33881-9518",12, 5,"Lisa B. Harden","Director","8634193060","596000807","02511700",1,"schools.polk-fl.net/ridge","schools.polk-fl.net/ridge/","schools.polk-fl.net/ridge/","schools.polk-fl.net/ridge/",4,2,1,4,1,2,0,2,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,29460,1,-2,-2,1,"Florida State Board of Education","8634193062",12105,"Polk County",1212,-81.654097,28.080789,1
136774,"Ringling College of Art and Design","2700 North Tamiami Tr","Sarasota","FL","34234-5895",12, 5,"Dr. Larry R. Thompson","President","8002557695","590637903","01257400",1,"www.ringling.edu","www.ringling.edu/Apply.14.0.html?ext=","www.ringling.edu/FinancialAid.26.0.html","www.commonapp.org",2,1,2,5,1,2,30,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Ringling College or RCAD",2,30,-2,-2,-2,2,-2,56,2,2,2,35840,1,494,-2,2,"-2","9413597517",12115,"Sarasota County",1213,-82.548985,27.359936,225
136783,"Riverside Hairstyling Academy","3530 Beach Blvd","Jacksonville","FL","32207",12, 5,"David Troutman","CEO","9043980502","590993093","00910400",1,"www.riversidehair.net","www.riversidehair.net/admissions.htm","www.riversidehair.net/FinancialAid.htm"," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,"Riverside Hair Academy |RHA",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,27260,1,-2,-2,2,"-2","9043980531",12031,"Duval County",1203,-81.628479,30.302549,52
136826,"Robert Morgan Educational Center","18180 SW 122nd Ave","Miami","FL","33177",12, 5,"Kimberly Davis","Principal","3052539920","596000572","02524200",1,"rmec.dadeschools.net"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,33100,1,-2,-2,1,"Florida State Board of Education","3052358966",12086,"Miami-Dade County",1225,-80.389138,25.599147,4
136950,"Rollins College","1000 Holt Ave","Winter Park","FL","32789-4499",12, 5,"Lewis M. Duncan","President","4076462000","590624440","00151500",1,"www.rollins.edu","www.rollins.edu/admission","www.rollins.edu/finaid","www.rollins.edu/admission/admissioninfo/apply-for-admission.html",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"Rollins",2,18,7,7,12,4,11,21,1,2,2,36740,1,422,-2,2,"-2"," ",12095,"Orange County",1208,-81.348626,28.592341,165
137023,"First Coast Technical College","2980 Collins Ave","Saint Augustine","FL","32084-1919",12, 5,"Christine Cothron","President","9048244401","591276697","01254400",1,"www.fctc.edu"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,23,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,27260,1,-2,-2,2,"-2","9045473388",12109,"St. Johns County",1207,-81.346622,29.921665,5
137032,"Saint Leo University","33701 State Road 52","Saint Leo","FL","33574-6665",12, 5,"Arthur F. Kirk, Jr.","President","3525888200","591237047","00152600",1,"www.saintleo.edu","www.saintleo.edu/Admissions","www.saintleo.edu/Financial-Aid","www.saintleo.edu/Admissions/Apply-Online",2,1,2,7,1,1,20,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,"St. Leo University  |St Leo University",2,18,13,10,7,4,16,22,1,2,4,45300,1,-2,-2,2,"-2","3525888917",12101,"Pasco County",1205,-82.259219,28.335683,162
137078,"St Petersburg College","6021 142nd  Ave","Largo","FL","33760",12, 5,"Dr. William D. Law, Jr.","President","7273414772","591211489","00152800",1,"www.spcollege.edu","www.spjc.edu/webcentral/forms/apply.htm","www.spcollege.edu/central/SSFA/HomePage/index.htm","www.spcollege.edu/webcentral/forms/apply.htm",1,1,1,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"SPC | Saint Petersburg College | St. Petersburg College",3,23,2,-1,5,2,15,40,1,2,5,45300,1,-2,-2,2,"-2"," ",12103,"Pinellas County",1210,-82.717811,27.901018,198
137087,"Pinellas Technical Education Center-St Petersburg","901 34th St S","Saint Petersburg","FL","33711-2209",12, 5,"Arlene Corbin","Director","7278932500","596000799","02115300",1,"myptec.org"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,45300,1,-2,-2,1,"Florida State Board of Education","7275504314",12103,"Pinellas County",1211,-82.679471,27.761451,4
137096,"Santa Fe College","3000 NW 83rd Street","Gainesville","FL","32606",12, 5,"Jackson N. Sasser","President","3523955000","591207627","00151900",1,"www.sfcollege.edu","www.sfcollege.edu/admissions/","www.sfcollege.edu/financialaid/","https://ss2.sfcollege.edu/eSantaFe?hptAppId=SR1060E&hptExec=Y&hptRecord=SR1060UI1",1,1,1,5,1,2,30,1,2,2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,3,1,-1,2,1,4,40,1,2,4,23540,1,-2,-2,2,"-2","3523954118",12001,"Alachua County",1206,-82.430363,29.680584,142
137120,"Sarasota County Technical Institute","4748 Beneva Rd","Sarasota","FL","34233-1798",12, 5,"Dr. Todd Bowden","Director","9419241365","596000847","00560700",1,"www.scti.edu"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,"SCTI",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35840,1,494,-2,2,"-2","9419217902",12115,"Sarasota County",1213,-82.497679,27.285022,4
137148,"Argosy University-Sarasota","5250 17th Street","Sarasota","FL","34235",12, 5,"C. Ron Kimberling","Intrim Campus President","9413790404","362855674","02179918",1,"www.argosy.edu/sarasota/","www.argosy.edu/admissions","www.argosy.edu/admissions/scholarships-financial-aid","www.argosy.edu/admissions",3,1,3,9,1,1,11,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,17,5,18,5,6,9,16,2,2,2,35840,1,494,-2,1,"Education Management Corporation","9413799464",12115,"Sarasota County",1213,-82.464794,27.351874,156
137209,"Seminole State College of Florida","100 Weldon Blvd","Sanford","FL","32773-6199",12, 5,"E Ann McGee","President","4077084722","591210158","00152000",1,"www.seminolestate.edu/","www.seminolestate.edu/admissions/","www.seminolestate.edu/financialaid","www.seminolestate.edu/apply",1,1,1,5,1,2,30,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Seminole State",3,4,1,-1,2,1,5,40,1,2,4,36740,1,422,-2,2,"-2"," ",12117,"Seminole County",1207,-81.305490,28.744596,142
137245,"Sheridan Technical Center","5400 Sheridan St","Hollywood","FL","33021",12, 5,"D. Robert Boegli","Director","75432154002053","159700062","00990200",1,"www.SheridanTechnical.com","www.SheridanTechnical.com","www.SheridanTechnical.com"," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,33100,1,-2,-2,1,"Broward County Public Schools","7543215680",12011,"Broward County",1220,-80.198380,26.032442,4
137272,"Saint John Vianney College Seminary","2900 SW 87th Ave","Miami","FL","33165-3244",12, 5,"Roberto Garza","President Rector","3052234561110","590936099","00807500",1,"sjvcs.edu"," "," "," ",2,1,2,6,1,1,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"St. John Vianney College Seminary  |St John Vianney College Seminary",2,24,-2,-2,-2,4,-2,51,2,2,1,33100,1,-2,-2,2,"-2","3052230650",12086,"Miami-Dade County",1218,-80.335832,25.742393,206
137281,"Saint Johns River State College","5001 Saint Johns Ave","Palatka","FL","32177",12, 5,"Joe H. Pickens","President","3863124200","591033399","00152300",1,"www.sjrstate.edu","www.sjrstate.edu/admissions.html","www.sjrstate.edu/finaid.html","https://web.sjrcc.edu/pls/prod/bwskalog.P_DispLoginNon",1,1,1,5,1,2,30,1,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1,"St. Johns River Community College |SJRCC |St Johns River Community College |St Johns River State College |St. Johns River State College |SJRSC",3,3,1,-1,1,1,3,40,1,2,3,37260,2,-2,-2,2,"-2","3863124292",12107,"Putnam County",1203,-81.679043,29.648233,142
137315,"South Florida Community College","600 W College Dr","Avon Park","FL","33825-9356",12, 5,"Dr. Norman L. Stephens, Jr.","President","8634536661","591218159","00152200",1,"www.southflorida.edu","www.southflorida.edu/student/services/admissions/","www.southflorida.edu/student/services/financialaid/","www.southflorida.edu/student/services/admissions/",4,2,1,4,1,2,40,1,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,1,1,2,40,1,2,2,42700,2,-2,-2,2,"-2"," ",12055,"Highlands County",1216,-81.512860,27.569908,99
137351,"University of South Florida-Main Campus","4202 East Fowler Ave","Tampa","FL","33620-9951",12, 5,"Dr. Judy Genshaft","President","8139742011","593102112","00153700",1,"www.usf.edu","www.usf.edu/Admission/index.asp","usfweb2.usf.edu/finaid/","www.usf.edu/Admission/index.asp",1,1,1,9,1,1,11,1,2,2,1,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"USF Main Campus",2,15,11,14,8,4,15,15,1,2,5,45300,1,-2,-2,1,"State University System of Florida","8139749689",12057,"Hillsborough County",1211,-82.411613,28.054612,148
137476,"Saint Thomas University","16401 NW 37th Ave","Miami Gardens","FL","33054-6459",12, 5,"Monsignor Franklyn M. Casale","President","3056256000","590949880","00146800",1,"www.stu.edu","www.stu.edu/Admissions/tabid/100/Default.aspx","www.stu.edu/Admissions/tabid/100/Default.aspx","www.stu.edu/www.stu.edu/Admissions/Undergraduate/tabid/101/ApplyNow/tabid/103/Default.aspx",2,1,2,9,1,1,11,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"St. Thomas University |St Thomas University",2,18,13,8,9,5,9,21,1,2,2,33100,1,-2,-2,2,"-2","3056286591",12086,"Miami-Dade County",1217,-80.260518,25.923894,166
137537,"Stenotype Institute of Jacksonville Inc-Jacksonville","3563 Phillips Highway Building E Suite 501","Jacksonville","FL","32207",12, 5,"Gloria Wiley","President","9043984141","591871118","00841700",1,"www.stenotype.edu","www.stenotype.edu"," ","www.stenotype.edu",6,2,3,4,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,10,1,-1,2,1,1,-3,2,2,1,27260,1,-2,-2,1,"Stenotype Institute of Jacksonville Inc","9043987878",12031,"Duval County",1203,-81.635062,30.289644,131
137546,"Stetson University","421 N Woodland Blvd","DeLand","FL","32723",12, 5,"Wendy B. Libby","President","3868227000","590624416","00153100",1,"www.stetson.edu","www.stetson.edu/admissions/","www.stetson.edu/financialaid/","www.stetson.edu/admissions/apply/index.php",2,1,2,9,1,1,13,1,2,2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,18,10,8,10,5,14,21,1,2,2,19660,1,422,-2,2,"-2"," ",12127,"Volusia County",1207,-81.303576,29.034471,165
137564,"Southeastern University","1000 Longfellow Blvd","Lakeland","FL","33801-6034",12, 5,"Charles Kelly","Acting President","8636675000","590722789","00152100",1,"www.seuniversity.edu","www.seuniversity.edu/admission/","www.seuniversity.edu/fa/","www.seuniversity.edu/forms/app.php",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,10,11,3,11,32,1,2,2,29460,1,-2,-2,2,"-2","8636675200",12105,"Polk County",1212,-81.920107,28.032434,190
137591,"Benes International School of Beauty","7027 US Hwy 19","New Port Richey","FL","34652",12, 5,"Patrick Bene","Director","7278488415","200337509","03018500",1,"www.isbschool.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,45300,1,-2,-2,2,"-2"," ",12101,"Pasco County",1209,-82.727960,28.259160,34
137713,"Suwannee-Hamilton Technical Center","415 SW Pinewood Dr","Live Oak","FL","32064",12, 5,"Walter Boatright","Director","3866474200","596000872","00752500",1,"www.suwannee.k12.fl.us/shtc"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,1,"Florida State Board of Education","3863644698",12121,"Suwannee County",1202,-82.993543,30.282836,7
137759,"Tallahassee Community College","444 Appleyard Dr","Tallahassee","FL","32304-2895",12, 5,"Barbara Sloan","Interim President","8502016200","591141270","00153300",1,"www.tcc.fl.edu","www.tcc.fl.edu/about_tcc/student_affairs/departments/enrollment_services_and_testing","www.tcc.fl.edu/about_tcc/administrative_services/financial_aid_scholarship_office","www.tcc.fl.edu/about_tcc/student_affairs/departments/enrollment_services_and_testing/apply_now_admissions",4,2,1,4,1,2,40,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,3,1,-1,2,1,4,40,1,2,4,45220,1,-2,-2,2,"-2"," ",12073,"Leon County",1202,-84.337945,30.444419,96
137777,"Talmudic College of Florida","4000 Alton Rd","Miami Beach","FL","33140-3854",12, 5,"Yitzchok Zweig","Executive  President","3055347050","591571122","02508900",1,"www.talmudicu.edu","www.talmudicu.edu","www.talmudicu.edu","www.talmudicu.edu",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Talmudic University of Florida",2,24,-2,-2,-2,5,-2,51,2,2,1,33100,1,-2,-2,2,"-2","3055348444",12086,"Miami-Dade County",1220,-80.135821,25.812428,206
137801,"Everest University-Tampa","3319 W Hillsborough Ave","Tampa","FL","33614",12, 5,"Mike Barlow","President","8138796000176","330717605","00153400",1,"www.everest.edu/campus/tampa"," "," "," ",3,1,3,7,1,1,20,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3," ",3,23,2,2,6,3,9,22,2,2,2,45300,1,-2,-2,1,"Corinthian Colleges Inc","8138712483",12057,"Hillsborough County",1211,-82.497828,27.996144,200
137810,"Everest University-Largo","1199 East Bay Drive","Largo","FL","33770-2556",12, 5,"Lori Legrow","President","7277252688","330717605","02599800",1,"www.everest.edu/campus/largo"," "," "," ",3,1,3,7,1,1,20,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,3,"Florida Metropolitan University-Pinellas |Everest University-Pinellas (Clearwater)",3,23,2,2,6,3,6,22,2,2,1,45300,1,-2,-2,1,"Corinthian Colleges Inc","7277259818",12103,"Pinellas County",1210,-82.775929,27.916593,201
137847,"The University of Tampa","401 W Kennedy Blvd","Tampa","FL","33606-1490",12, 5,"Ronald L Vaughn","President","8132533333","590624459","00153800",1,"www.ut.edu","www.ut.edu/admissions/","www.ut.edu/financialaid/","spartanweb.ut.edu/utadmapp/",2,1,2,8,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,18,10,10,11,3,14,22,1,2,3,45300,1,-2,-2,2,"-2"," ",12057,"Hillsborough County",1211,-82.463895,27.945657,163
137856,"Taylor Technical Institute","3233 Hwy 19 S","Perry","FL","32348",12, 5,"Jim Brannan","Vocational Coordinator","8508382545","596000878","03100800",1,"www.taylortech.org"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,1,"Florida State Board of Education","8508382546",12123,"Taylor County",1202,-83.571548,30.086746,13
137865,"Tom P Haney Technical Center","3016 Hwy 77","Panama City","FL","32405",12, 5,"Michael Heptinstall","Director","8507475500","596000511","01082600",1,"www.bayschools.com/htc"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,"Haney Technical Center",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,37460,1,-2,-2,2,"-2","8509146247",12005,"Bay County",1202,-85.649530,30.202784,5
137892,"ATI Career Training Center-Fort Lauderdale","2890 Northwest 62nd Street","Fort Lauderdale","FL","33309-9731",12, 5,"Errol Stephenson","Executive Director","9549734760","752208589","02215900",1,"www.aticareertraining.edu"," "," ","www.aticareertraining.edu",6,2,3,4,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",4,10,1,-1,4,1,2,40,2,2,1,33100,1,-2,-2,1,"ATI Enterprises, Inc.","9549736422",12011,"Broward County",1223,-80.184596,26.202338,128
137953,"Trinity Baptist College","800 Hammond Blvd","Jacksonville","FL","32221",12, 5,"Mac Heavener, Jr.","President","9045962400","412270181","03101900",1,"www.tbc.edu"," "," "," ",2,1,2,7,1,1,20,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,3,-2,31,2,2,1,27260,1,-2,-2,2,"-2","9045962531",12031,"Duval County",1206,-81.794087,30.308966,205
137962,"Trinity College of Florida","2430 Welbilt Boulevard","Trinity","FL","34655-4401",12, 5,"Mark T. O'Farrell","President","7273766911","596155069","03028200",1,"trinitycollege.edu","trinitycollege.edu","trinitycollege.edu","trinitycollege.edu",2,1,2,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,2,-2,51,1,2,1,45300,1,-2,-2,2,"-2","7273760781",12101,"Pasco County",1209,-82.679910,28.194331,203
138132,"Fashion Focus Hair Academy","2184 Gulf Gate Dr","Sarasota","FL","34231-4813",12, 5,"Byron Weintraub","Chief Executive Officer","9419214877","590064378","02148200",1,"www.fashionfocusacad.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35840,1,494,-2,2,"-2","9419242850",12115,"Sarasota County",1213,-82.517412,27.258872,34
138187,"Valencia Community College","190 South Orange Avenue","Orlando","FL","32801",12, 5,"Sanford C Shugart, Ph.D.","President","4072992187","591216316","00675000",1,"valenciacc.edu","www.valenciacc.edu/admissions/","www.valenciacc.edu/finaid/","www.valenciacc.edu/admissions/forms.cfm",4,2,1,3,1,2,40,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,7,1,-1,2,1,5,40,1,2,5,36740,1,422,-2,2,"-2"," ",12095,"Orange County",1208,-81.379024,28.540585,96
138275,"Warner University","13895 Hwy 27","Lake Wales","FL","33859-8797",12, 5,"Gregory V Hall","President","8636381426","591275800","00884800",1,"www.warner.edu"," "," "," ",2,1,2,7,1,1,20,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,16,10,9,4,7,32,2,2,2,29460,1,-2,-2,2,"-2","8636381472",12105,"Polk County",1212,-81.593289,27.825074,178
138284,"Washington-Holmes Technical Center","757 Hoyt Street","Chipley","FL","32428-1618",12, 5,"Tommy Smith","Director","8506381180","596000898","00752600",1,"whtc.us","www.whtc.us/studentservices.html#studentservices","www.whtc.us/financial.html#financialaid"," ",4,2,1,4,1,2,0,2,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,2,"-2","8506389483",12133,"Washington County",1201,-85.554042,30.775265,12
138293,"Webber International University","1201 N Scenic Hwy","Babson Park","FL","33827-0096",12, 5,"Keith Wade","President","8636381431","592139553","00154000",1,"www.webber.edu"," "," "," ",2,1,2,7,1,1,20,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,16,10,9,3,8,55,2,2,1,29460,1,-2,-2,2,"-2","8636381317",12105,"Polk County",1212,-81.532811,27.841378,195
138309,"Rasmussen College-Florida","4755 Southwest 46th Court","Ocala","FL","34474-6226",12, 5,"Kristi Waite","President","3526291941","-1","00869410",1,"www.rasmussen.edu","www.rasmussen.edu","www.rasmussen.edu","www.rasmussen.edu",3,1,3,5,1,2,30,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Parent is Ocala",3,23,2,-1,5,2,9,-3,2,2,3,36100,1,-2,-2,1,"Rasmussen College Inc","9528310624",12083,"Marion County",1206,-82.198420,29.140810,200
138354,"The University of West Florida","11000 University Parkway","Pensacola","FL","32514-5750",12, 5,"Dr. Judy Bense","President","8504742000","596001874","00395500",1,"uwf.edu","uwf.edu/admissions/","uwf.edu/finaid/","uwf.edu/admissions/apply.cfm",1,1,1,9,1,1,12,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,17,10,12,8,4,12,21,1,2,4,37860,1,-2,-2,1,"State University System of Florida"," ",12033,"Escambia County",1201,-87.218073,30.542905,154
138372,"Westside Tech","955 E Story Rd","Winter Garden","FL","34787-3733",12, 5,"Anita Gentz","Senior Director","4079052018","596000771","02321200",1,"www.westside.ocps.net"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36740,1,422,-2,1,"Orange County Public Schools","4076563970",12095,"Orange County",1208,-81.572473,28.558455,3
138479,"McFatter Technical Center","6500 Nova Drive","Davie","FL","33317",12, 5,"Mark Thomas","Director","7543215700","-1","03003600",1,"www.mcfattertech.com"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33100,1,-2,-2,1,"Broward County Public Schools","7543215983",12011,"Broward County",1220,-80.231485,26.086269,4
138488,"Winter Park Tech","901 Webster Ave","Winter Park","FL","32789",12, 5,"Bruce Andersen","Senior Director","4076222900","596000771","02504600",1,"www.wpt.ocps.net"," "," "," ",4,2,1,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36740,1,422,-2,1,"Florida State Board of Education","4079752435",12095,"Orange County",1203,-81.362377,28.603963,5
138497,"Withlacoochee Technical Institute","1201 W Main St","Inverness","FL","34450-4696",12, 5,"Denise Willis","Director","3527262430","596000546","02300900",1,"www.wtionline.cc"," "," ","www.wtionline.cc",4,2,1,4,1,2,0,2,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,2,"WTI",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,26140,2,-2,-2,2,"-2","3527265842",12017,"Citrus County",1205,-82.344833,28.835930,12
138558,"Abraham Baldwin Agricultural College","2802 Moore Hwy","Tifton","GA","31793-2601",13, 5,"David C. Bridges","President","2293915001","586002072","00154100",1,"www.abac.edu","www.abac.edu/admissions/","www.abac.edu/fa/","www.abac.edu/admissions/when%20and%20how.cfm",1,1,1,5,1,2,30,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1,"ABAC",3,12,2,-1,6,2,10,40,1,2,2,45700,2,-2,-2,1,"University System of Georgia","2293915002",13277,"Tift County",1308,-83.523399,31.475038,143
138594,"United Education Institute","3563 Phillips Highway","Jacksonville","FL","32207",12, 5,"Fardad Fateri","Chief Executive Officer","9492727200","581147879","02502700",1,"www.uei.edu/campuses/uei/jacksonville"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,"UEI",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,27260,1,-2,-2,1,"International Education Corporation"," ",12031,"Duval County",1203,-81.635062,30.289644,62
138600,"Agnes Scott College","141 E. College Ave","Decatur","GA","30030-3797",13, 5,"Elizabeth Kiss","President","4044716000","110566116","00154200",1,"www.agnesscott.edu","www.agnesscott.edu/admission","www.agnesscott.edu/admission/undergraduate/financialaid","www.agnesscott.edu/admission/undergraduate/apply",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,21,3,1,10,3,8,31,1,2,1,12060,1,122,-2,2,"-2","4044716638",13089,"DeKalb County",1304,-84.295613,33.769957,186
138655,"Interactive College of Technology-Chamblee","5303 New Peachtree Rd","Chamblee","GA","30341",13, 5,"Elmer R Smith","President","7702162960","581706229","02284300",1,"www.ict-ils.edu","www.ict-ils.edu/admissions","www.ict-ils.edu/financial-aid"," ",6,2,3,3,1,2,40,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,10,1,-1,4,1,1,40,2,2,1,12060,1,122,-2,1,"Interactive Learning Systems Inc","7702162989",13089,"DeKalb County",1304,-84.301978,33.889384,131
